Date,City,State,Price
1989-10-01,New York,NY,82.36
1989-10-01,Cleveland,OH,65.23
1989-10-01,Portland,OR,47.67
1989-10-01,Dallas,TX,
1989-10-01,Seattle,WA,
1989-10-01,10,Composite,82.44
1989-10-01,20,Composite,
1989-10-01,US,National,76.49
1989-11-01,Phoenix,AZ,66.52
1989-11-01,Los Angeles,CA,99.29
1989-11-01,San Diego,CA,83.0
1989-11-01,San Francisco,CA,73.25
1989-11-01,Denver,CO,48.18
1989-11-01,Washington,DC,92.45
1989-11-01,Miami,FL,78.51
1989-11-01,Tampa,FL,82.29
1989-11-01,Atlanta,GA,
1989-11-01,Chicago,IL,69.57
1989-11-01,Boston,MA,73.31
1989-11-01,Detroit,MI,
1989-11-01,Minneapolis,MN,64.42
1989-11-01,Charlotte,NC,72.16
1989-11-01,Las Vegas,NV,74.74
1989-11-01,New York,NY,81.85
1989-11-01,Cleveland,OH,64.74
1989-11-01,Portland,OR,47.88
1989-11-01,Dallas,TX,
1989-11-01,Seattle,WA,
1989-11-01,10,Composite,82.43
1989-11-01,20,Composite,
1989-11-01,US,National,76.52
1989-12-01,Phoenix,AZ,66.41
1989-12-01,Los Angeles,CA,99.88
1989-12-01,San Diego,CA,83.55
1989-12-01,San Francisco,CA,73.02
1989-12-01,Denver,CO,48.06
1989-12-01,Washington,DC,92.64
1989-12-01,Miami,FL,78.74
1989-12-01,Tampa,FL,82.05
1989-12-01,Atlanta,GA,
1989-12-01,Chicago,IL,68.91
1989-12-01,Boston,MA,73.02
1989-12-01,Detroit,MI,
1989-12-01,Minneapolis,MN,64.35
1989-12-01,Charlotte,NC,72.48
1989-12-01,Las Vegas,NV,74.99
1989-12-01,New York,NY,81.32
1989-12-01,Cleveland,OH,64.94
1989-12-01,Portland,OR,48.67
1989-12-01,Dallas,TX,
1989-12-01,Seattle,WA,
1989-12-01,10,Composite,82.35
1989-12-01,20,Composite,
1989-12-01,US,National,76.5
1990-01-01,Phoenix,AZ,66.56
1990-01-01,Los Angeles,CA,100.23
1990-01-01,San Diego,CA,83.77
1990-01-01,San Francisco,CA,72.87
1990-01-01,Denver,CO,47.98
1990-01-01,Washington,DC,92.99
1990-01-01,Miami,FL,79.2
1990-01-01,Tampa,FL,82.26
1990-01-01,Atlanta,GA,
1990-01-01,Chicago,IL,68.5
1990-01-01,Boston,MA,72.76
1990-01-01,Detroit,MI,
1990-01-01,Minneapolis,MN,63.84
1990-01-01,Charlotte,NC,72.69
1990-01-01,Las Vegas,NV,75.46
1990-01-01,New York,NY,80.89
1990-01-01,Cleveland,OH,64.78
1990-01-01,Portland,OR,49.42
1990-01-01,Dallas,TX,
1990-01-01,Seattle,WA,58.23
1990-01-01,10,Composite,82.29
1990-01-01,20,Composite,
1990-01-01,US,National,76.53
1990-02-01,Phoenix,AZ,66.51
1990-02-01,Los Angeles,CA,100.15
1990-02-01,San Diego,CA,84.08
1990-02-01,San Francisco,CA,72.95
1990-02-01,Denver,CO,48.08
1990-02-01,Washington,DC,93.18
1990-02-01,Miami,FL,79.48
1990-02-01,Tampa,FL,82.42
1990-02-01,Atlanta,GA,
1990-02-01,Chicago,IL,68.06
1990-02-01,Boston,MA,72.28
1990-02-01,Detroit,MI,
1990-02-01,Minneapolis,MN,63.66
1990-02-01,Charlotte,NC,72.92
1990-02-01,Las Vegas,NV,75.14
1990-02-01,New York,NY,80.53
1990-02-01,Cleveland,OH,65.13
1990-02-01,Portland,OR,50.27
1990-02-01,Dallas,TX,
1990-02-01,Seattle,WA,59.98
1990-02-01,10,Composite,82.15
1990-02-01,20,Composite,
1990-02-01,US,National,76.59
1990-03-01,Phoenix,AZ,66.44
1990-03-01,Los Angeles,CA,100.02
1990-03-01,San Diego,CA,84.43
1990-03-01,San Francisco,CA,73.5
1990-03-01,Denver,CO,48.29
1990-03-01,Washington,DC,93.02
1990-03-01,Miami,FL,79.3
1990-03-01,Tampa,FL,83.03
1990-03-01,Atlanta,GA,
1990-03-01,Chicago,IL,68.68
1990-03-01,Boston,MA,71.19
1990-03-01,Detroit,MI,
1990-03-01,Minneapolis,MN,63.98
1990-03-01,Charlotte,NC,72.99
1990-03-01,Las Vegas,NV,76.08
1990-03-01,New York,NY,79.99
1990-03-01,Cleveland,OH,65.44
1990-03-01,Portland,OR,50.25
1990-03-01,Dallas,TX,
1990-03-01,Seattle,WA,62.29
1990-03-01,10,Composite,82.02
1990-03-01,20,Composite,
1990-03-01,US,National,76.79
1990-04-01,Phoenix,AZ,66.48
1990-04-01,Los Angeles,CA,99.99
1990-04-01,San Diego,CA,85.09
1990-04-01,San Francisco,CA,74.57
1990-04-01,Denver,CO,48.4
1990-04-01,Washington,DC,93.22
1990-04-01,Miami,FL,79.24
1990-04-01,Tampa,FL,82.64
1990-04-01,Atlanta,GA,
1990-04-01,Chicago,IL,69.43
1990-04-01,Boston,MA,70.91
1990-04-01,Detroit,MI,
1990-04-01,Minneapolis,MN,64.44
1990-04-01,Charlotte,NC,73.18
1990-04-01,Las Vegas,NV,76.77
1990-04-01,New York,NY,79.34
1990-04-01,Cleveland,OH,66.51
1990-04-01,Portland,OR,51.09
1990-04-01,Dallas,TX,
1990-04-01,Seattle,WA,65.09
1990-04-01,10,Composite,82.05
1990-04-01,20,Composite,
1990-04-01,US,National,77.04
1990-05-01,Phoenix,AZ,66.44
1990-05-01,Los Angeles,CA,99.79
1990-05-01,San Diego,CA,85.53
1990-05-01,San Francisco,CA,75.12
1990-05-01,Denver,CO,48.4
1990-05-01,Washington,DC,93.01
1990-05-01,Miami,FL,79.33
1990-05-01,Tampa,FL,82.76
1990-05-01,Atlanta,GA,
1990-05-01,Chicago,IL,69.97
1990-05-01,Boston,MA,70.42
1990-05-01,Detroit,MI,
1990-05-01,Minneapolis,MN,64.73
1990-05-01,Charlotte,NC,73.5
1990-05-01,Las Vegas,NV,77.59
1990-05-01,New York,NY,79.05
1990-05-01,Cleveland,OH,67.07
1990-05-01,Portland,OR,51.89
1990-05-01,Dallas,TX,
1990-05-01,Seattle,WA,66.82
1990-05-01,10,Composite,82.01
1990-05-01,20,Composite,
1990-05-01,US,National,77.3
1990-06-01,Phoenix,AZ,66.56
1990-06-01,Los Angeles,CA,100.24
1990-06-01,San Diego,CA,86.01
1990-06-01,San Francisco,CA,75.15
1990-06-01,Denver,CO,48.75
1990-06-01,Washington,DC,92.95
1990-06-01,Miami,FL,79.78
1990-06-01,Tampa,FL,82.57
1990-06-01,Atlanta,GA,
1990-06-01,Chicago,IL,70.62
1990-06-01,Boston,MA,70.14
1990-06-01,Detroit,MI,
1990-06-01,Minneapolis,MN,64.72
1990-06-01,Charlotte,NC,74.1
1990-06-01,Las Vegas,NV,78.34
1990-06-01,New York,NY,78.96
1990-06-01,Cleveland,OH,67.94
1990-06-01,Portland,OR,53.54
1990-06-01,Dallas,TX,
1990-06-01,Seattle,WA,68.06
1990-06-01,10,Composite,82.19
1990-06-01,20,Composite,
1990-06-01,US,National,77.5
1990-07-01,Phoenix,AZ,66.61
1990-07-01,Los Angeles,CA,100.05
1990-07-01,San Diego,CA,86.02
1990-07-01,San Francisco,CA,74.81
1990-07-01,Denver,CO,48.84
1990-07-01,Washington,DC,92.81
1990-07-01,Miami,FL,80.03
1990-07-01,Tampa,FL,82.84
1990-07-01,Atlanta,GA,
1990-07-01,Chicago,IL,71.23
1990-07-01,Boston,MA,69.84
1990-07-01,Detroit,MI,
1990-07-01,Minneapolis,MN,64.63
1990-07-01,Charlotte,NC,74.12
1990-07-01,Las Vegas,NV,79.53
1990-07-01,New York,NY,78.78
1990-07-01,Cleveland,OH,68.46
1990-07-01,Portland,OR,54.72
1990-07-01,Dallas,TX,
1990-07-01,Seattle,WA,68.3
1990-07-01,10,Composite,82.1
1990-07-01,20,Composite,
1990-07-01,US,National,77.56
1990-08-01,Phoenix,AZ,66.58
1990-08-01,Los Angeles,CA,99.99
1990-08-01,San Diego,CA,85.86
1990-08-01,San Francisco,CA,74.45
1990-08-01,Denver,CO,48.99
1990-08-01,Washington,DC,92.35
1990-08-01,Miami,FL,80.11
1990-08-01,Tampa,FL,82.67
1990-08-01,Atlanta,GA,
1990-08-01,Chicago,IL,71.48
1990-08-01,Boston,MA,69.56
1990-08-01,Detroit,MI,
1990-08-01,Minneapolis,MN,64.34
1990-08-01,Charlotte,NC,74.33
1990-08-01,Las Vegas,NV,80.95
1990-08-01,New York,NY,78.21
1990-08-01,Cleveland,OH,68.95
1990-08-01,Portland,OR,56.02
1990-08-01,Dallas,TX,
1990-08-01,Seattle,WA,68.61
1990-08-01,10,Composite,81.86
1990-08-01,20,Composite,
1990-08-01,US,National,77.47
1990-09-01,Phoenix,AZ,66.25
1990-09-01,Los Angeles,CA,99.26
1990-09-01,San Diego,CA,85.76
1990-09-01,San Francisco,CA,74.24
1990-09-01,Denver,CO,48.98
1990-09-01,Washington,DC,91.81
1990-09-01,Miami,FL,79.94
1990-09-01,Tampa,FL,82.17
1990-09-01,Atlanta,GA,
1990-09-01,Chicago,IL,71.61
1990-09-01,Boston,MA,69.3
1990-09-01,Detroit,MI,
1990-09-01,Minneapolis,MN,64.26
1990-09-01,Charlotte,NC,74.09
1990-09-01,Las Vegas,NV,81.64
1990-09-01,New York,NY,77.41
1990-09-01,Cleveland,OH,69.11
1990-09-01,Portland,OR,57.02
1990-09-01,Dallas,TX,
1990-09-01,Seattle,WA,68.13
1990-09-01,10,Composite,81.39
1990-09-01,20,Composite,
1990-09-01,US,National,77.22
1990-10-01,Phoenix,AZ,65.93
1990-10-01,Los Angeles,CA,98.66
1990-10-01,San Diego,CA,85.32
1990-10-01,San Francisco,CA,73.44
1990-10-01,Denver,CO,48.86
1990-10-01,Washington,DC,91.48
1990-10-01,Miami,FL,79.67
1990-10-01,Tampa,FL,81.73
1990-10-01,Atlanta,GA,
1990-10-01,Chicago,IL,70.99
1990-10-01,Boston,MA,68.72
1990-10-01,Detroit,MI,
1990-10-01,Minneapolis,MN,64.51
1990-10-01,Charlotte,NC,74.12
1990-10-01,Las Vegas,NV,82.41
1990-10-01,New York,NY,76.8
1990-10-01,Cleveland,OH,68.97
1990-10-01,Portland,OR,57.39
1990-10-01,Dallas,TX,
1990-10-01,Seattle,WA,67.59
1990-10-01,10,Composite,80.84
1990-10-01,20,Composite,
1990-10-01,US,National,76.91
1990-11-01,Phoenix,AZ,65.41
1990-11-01,Los Angeles,CA,97.36
1990-11-01,San Diego,CA,84.98
1990-11-01,San Francisco,CA,72.58
1990-11-01,Denver,CO,48.78
1990-11-01,Washington,DC,91.08
1990-11-01,Miami,FL,79.75
1990-11-01,Tampa,FL,81.57
1990-11-01,Atlanta,GA,
1990-11-01,Chicago,IL,70.73
1990-11-01,Boston,MA,67.36
1990-11-01,Detroit,MI,
1990-11-01,Minneapolis,MN,64.4
1990-11-01,Charlotte,NC,73.36
1990-11-01,Las Vegas,NV,81.85
1990-11-01,New York,NY,76.14
1990-11-01,Cleveland,OH,68.86
1990-11-01,Portland,OR,57.27
1990-11-01,Dallas,TX,
1990-11-01,Seattle,WA,66.88
1990-11-01,10,Composite,80.09
1990-11-01,20,Composite,
1990-11-01,US,National,76.37
1990-12-01,Phoenix,AZ,65.36
1990-12-01,Los Angeles,CA,96.54
1990-12-01,San Diego,CA,83.93
1990-12-01,San Francisco,CA,71.47
1990-12-01,Denver,CO,48.53
1990-12-01,Washington,DC,90.74
1990-12-01,Miami,FL,79.41
1990-12-01,Tampa,FL,81.71
1990-12-01,Atlanta,GA,
1990-12-01,Chicago,IL,70.08
1990-12-01,Boston,MA,66.13
1990-12-01,Detroit,MI,
1990-12-01,Minneapolis,MN,64.5
1990-12-01,Charlotte,NC,73.46
1990-12-01,Las Vegas,NV,81.78
1990-12-01,New York,NY,75.6
1990-12-01,Cleveland,OH,68.52
1990-12-01,Portland,OR,56.72
1990-12-01,Dallas,TX,
1990-12-01,Seattle,WA,66.38
1990-12-01,10,Composite,79.38
1990-12-01,20,Composite,
1990-12-01,US,National,75.97
1991-01-01,Phoenix,AZ,65.26
1991-01-01,Los Angeles,CA,95.28
1991-01-01,San Diego,CA,83.13
1991-01-01,San Francisco,CA,71.17
1991-01-01,Denver,CO,48.67
1991-01-01,Washington,DC,89.38
1991-01-01,Miami,FL,79.08
1991-01-01,Tampa,FL,81.75
1991-01-01,Atlanta,GA,69.61
1991-01-01,Chicago,IL,70.04
1991-01-01,Boston,MA,64.97
1991-01-01,Detroit,MI,58.24
1991-01-01,Minneapolis,MN,64.21
1991-01-01,Charlotte,NC,73.32
1991-01-01,Las Vegas,NV,80.96
1991-01-01,New York,NY,74.59
1991-01-01,Cleveland,OH,68.24
1991-01-01,Portland,OR,56.53
1991-01-01,Dallas,TX,
1991-01-01,Seattle,WA,65.53
1991-01-01,10,Composite,78.53
1991-01-01,20,Composite,
1991-01-01,US,National,75.53
1991-02-01,Phoenix,AZ,65.29
1991-02-01,Los Angeles,CA,94.12
1991-02-01,San Diego,CA,81.87
1991-02-01,San Francisco,CA,70.27
1991-02-01,Denver,CO,48.68
1991-02-01,Washington,DC,88.8
1991-02-01,Miami,FL,78.55
1991-02-01,Tampa,FL,81.76
1991-02-01,Atlanta,GA,69.17
1991-02-01,Chicago,IL,70.5
1991-02-01,Boston,MA,64.17
1991-02-01,Detroit,MI,57.76
1991-02-01,Minneapolis,MN,64.2
1991-02-01,Charlotte,NC,73.26
1991-02-01,Las Vegas,NV,81.58
1991-02-01,New York,NY,73.69
1991-02-01,Cleveland,OH,67.96
1991-02-01,Portland,OR,56.94
1991-02-01,Dallas,TX,
1991-02-01,Seattle,WA,64.6
1991-02-01,10,Composite,77.77
1991-02-01,20,Composite,
1991-02-01,US,National,75.25
1991-03-01,Phoenix,AZ,64.6
1991-03-01,Los Angeles,CA,92.83
1991-03-01,San Diego,CA,80.89
1991-03-01,San Francisco,CA,69.56
1991-03-01,Denver,CO,48.85
1991-03-01,Washington,DC,87.59
1991-03-01,Miami,FL,78.44
1991-03-01,Tampa,FL,81.43
1991-03-01,Atlanta,GA,69.05
1991-03-01,Chicago,IL,70.63
1991-03-01,Boston,MA,63.57
1991-03-01,Detroit,MI,57.63
1991-03-01,Minneapolis,MN,64.19
1991-03-01,Charlotte,NC,72.75
1991-03-01,Las Vegas,NV,81.65
1991-03-01,New York,NY,72.87
1991-03-01,Cleveland,OH,68.18
1991-03-01,Portland,OR,58.03
1991-03-01,Dallas,TX,
1991-03-01,Seattle,WA,64.47
1991-03-01,10,Composite,77.0
1991-03-01,20,Composite,
1991-03-01,US,National,75.14
1991-04-01,Phoenix,AZ,64.35
1991-04-01,Los Angeles,CA,92.83
1991-04-01,San Diego,CA,80.73
1991-04-01,San Francisco,CA,69.46
1991-04-01,Denver,CO,49.2
1991-04-01,Washington,DC,87.56
1991-04-01,Miami,FL,78.55
1991-04-01,Tampa,FL,81.46
1991-04-01,Atlanta,GA,69.4
1991-04-01,Chicago,IL,71.09
1991-04-01,Boston,MA,63.35
1991-04-01,Detroit,MI,57.85
1991-04-01,Minneapolis,MN,64.3
1991-04-01,Charlotte,NC,72.88
1991-04-01,Las Vegas,NV,81.67
1991-04-01,New York,NY,72.29
1991-04-01,Cleveland,OH,69.1
1991-04-01,Portland,OR,58.39
1991-04-01,Dallas,TX,
1991-04-01,Seattle,WA,65.09
1991-04-01,10,Composite,76.86
1991-04-01,20,Composite,
1991-04-01,US,National,75.32
1991-05-01,Phoenix,AZ,64.37
1991-05-01,Los Angeles,CA,93.37
1991-05-01,San Diego,CA,81.41
1991-05-01,San Francisco,CA,70.13
1991-05-01,Denver,CO,49.51
1991-05-01,Washington,DC,88.61
1991-05-01,Miami,FL,77.95
1991-05-01,Tampa,FL,81.33
1991-05-01,Atlanta,GA,69.69
1991-05-01,Chicago,IL,71.36
1991-05-01,Boston,MA,63.84
1991-05-01,Detroit,MI,58.36
1991-05-01,Minneapolis,MN,64.75
1991-05-01,Charlotte,NC,73.26
1991-05-01,Las Vegas,NV,82.02
1991-05-01,New York,NY,72.63
1991-05-01,Cleveland,OH,69.92
1991-05-01,Portland,OR,58.9
1991-05-01,Dallas,TX,
1991-05-01,Seattle,WA,66.03
1991-05-01,10,Composite,77.31
1991-05-01,20,Composite,
1991-05-01,US,National,75.77
1991-06-01,Phoenix,AZ,64.88
1991-06-01,Los Angeles,CA,94.25
1991-06-01,San Diego,CA,82.2
1991-06-01,San Francisco,CA,70.83
1991-06-01,Denver,CO,50.09
1991-06-01,Washington,DC,89.28
1991-06-01,Miami,FL,78.49
1991-06-01,Tampa,FL,81.77
1991-06-01,Atlanta,GA,70.14
1991-06-01,Chicago,IL,71.66
1991-06-01,Boston,MA,64.25
1991-06-01,Detroit,MI,58.9
1991-06-01,Minneapolis,MN,64.95
1991-06-01,Charlotte,NC,73.49
1991-06-01,Las Vegas,NV,81.91
1991-06-01,New York,NY,73.5
1991-06-01,Cleveland,OH,70.55
1991-06-01,Portland,OR,59.54
1991-06-01,Dallas,TX,
1991-06-01,Seattle,WA,66.68
1991-06-01,10,Composite,78.02
1991-06-01,20,Composite,
1991-06-01,US,National,76.26
1991-07-01,Phoenix,AZ,65.5
1991-07-01,Los Angeles,CA,94.85
1991-07-01,San Diego,CA,82.59
1991-07-01,San Francisco,CA,71.39
1991-07-01,Denver,CO,50.55
1991-07-01,Washington,DC,89.57
1991-07-01,Miami,FL,78.64
1991-07-01,Tampa,FL,81.85
1991-07-01,Atlanta,GA,70.12
1991-07-01,Chicago,IL,72.16
1991-07-01,Boston,MA,64.49
1991-07-01,Detroit,MI,59.29
1991-07-01,Minneapolis,MN,65.65
1991-07-01,Charlotte,NC,73.61
1991-07-01,Las Vegas,NV,83.35
1991-07-01,New York,NY,74.39
1991-07-01,Cleveland,OH,71.09
1991-07-01,Portland,OR,59.89
1991-07-01,Dallas,TX,
1991-07-01,Seattle,WA,66.93
1991-07-01,10,Composite,78.61
1991-07-01,20,Composite,
1991-07-01,US,National,76.51
1991-08-01,Phoenix,AZ,65.87
1991-08-01,Los Angeles,CA,95.21
1991-08-01,San Diego,CA,82.47
1991-08-01,San Francisco,CA,71.52
1991-08-01,Denver,CO,50.86
1991-08-01,Washington,DC,89.13
1991-08-01,Miami,FL,79.56
1991-08-01,Tampa,FL,82.1
1991-08-01,Atlanta,GA,70.48
1991-08-01,Chicago,IL,72.62
1991-08-01,Boston,MA,64.79
1991-08-01,Detroit,MI,59.65
1991-08-01,Minneapolis,MN,65.94
1991-08-01,Charlotte,NC,73.59
1991-08-01,Las Vegas,NV,84.07
1991-08-01,New York,NY,74.9
1991-08-01,Cleveland,OH,71.31
1991-08-01,Portland,OR,60.17
1991-08-01,Dallas,TX,
1991-08-01,Seattle,WA,67.04
1991-08-01,10,Composite,78.93
1991-08-01,20,Composite,
1991-08-01,US,National,76.59
1991-09-01,Phoenix,AZ,66.04
1991-09-01,Los Angeles,CA,94.92
1991-09-01,San Diego,CA,82.2
1991-09-01,San Francisco,CA,71.55
1991-09-01,Denver,CO,50.9
1991-09-01,Washington,DC,88.82
1991-09-01,Miami,FL,79.27
1991-09-01,Tampa,FL,81.65
1991-09-01,Atlanta,GA,70.35
1991-09-01,Chicago,IL,72.59
1991-09-01,Boston,MA,64.83
1991-09-01,Detroit,MI,59.7
1991-09-01,Minneapolis,MN,66.14
1991-09-01,Charlotte,NC,73.38
1991-09-01,Las Vegas,NV,85.46
1991-09-01,New York,NY,75.06
1991-09-01,Cleveland,OH,71.65
1991-09-01,Portland,OR,60.2
1991-09-01,Dallas,TX,
1991-09-01,Seattle,WA,66.99
1991-09-01,10,Composite,78.88
1991-09-01,20,Composite,
1991-09-01,US,National,76.58
1991-10-01,Phoenix,AZ,65.84
1991-10-01,Los Angeles,CA,94.51
1991-10-01,San Diego,CA,82.02
1991-10-01,San Francisco,CA,71.21
1991-10-01,Denver,CO,50.99
1991-10-01,Washington,DC,88.62
1991-10-01,Miami,FL,79.31
1991-10-01,Tampa,FL,81.52
1991-10-01,Atlanta,GA,70.29
1991-10-01,Chicago,IL,72.43
1991-10-01,Boston,MA,64.71
1991-10-01,Detroit,MI,59.84
1991-10-01,Minneapolis,MN,65.73
1991-10-01,Charlotte,NC,73.58
1991-10-01,Las Vegas,NV,83.81
1991-10-01,New York,NY,75.01
1991-10-01,Cleveland,OH,71.52
1991-10-01,Portland,OR,60.64
1991-10-01,Dallas,TX,
1991-10-01,Seattle,WA,66.48
1991-10-01,10,Composite,78.68
1991-10-01,20,Composite,
1991-10-01,US,National,76.29
1991-11-01,Phoenix,AZ,66.1
1991-11-01,Los Angeles,CA,93.67
1991-11-01,San Diego,CA,81.76
1991-11-01,San Francisco,CA,70.69
1991-11-01,Denver,CO,51.03
1991-11-01,Washington,DC,88.75
1991-11-01,Miami,FL,79.29
1991-11-01,Tampa,FL,81.69
1991-11-01,Atlanta,GA,70.09
1991-11-01,Chicago,IL,72.23
1991-11-01,Boston,MA,64.05
1991-11-01,Detroit,MI,59.71
1991-11-01,Minneapolis,MN,65.68
1991-11-01,Charlotte,NC,73.52
1991-11-01,Las Vegas,NV,81.98
1991-11-01,New York,NY,74.84
1991-11-01,Cleveland,OH,71.42
1991-11-01,Portland,OR,60.59
1991-11-01,Dallas,TX,
1991-11-01,Seattle,WA,66.13
1991-11-01,10,Composite,78.31
1991-11-01,20,Composite,
1991-11-01,US,National,76.04
1991-12-01,Phoenix,AZ,65.95
1991-12-01,Los Angeles,CA,93.01
1991-12-01,San Diego,CA,81.14
1991-12-01,San Francisco,CA,70.05
1991-12-01,Denver,CO,51.08
1991-12-01,Washington,DC,88.29
1991-12-01,Miami,FL,79.09
1991-12-01,Tampa,FL,81.75
1991-12-01,Atlanta,GA,69.9
1991-12-01,Chicago,IL,72.45
1991-12-01,Boston,MA,63.69
1991-12-01,Detroit,MI,59.78
1991-12-01,Minneapolis,MN,65.81
1991-12-01,Charlotte,NC,73.8
1991-12-01,Las Vegas,NV,82.87
1991-12-01,New York,NY,74.74
1991-12-01,Cleveland,OH,71.0
1991-12-01,Portland,OR,61.08
1991-12-01,Dallas,TX,
1991-12-01,Seattle,WA,65.7
1991-12-01,10,Composite,77.99
1991-12-01,20,Composite,
1991-12-01,US,National,75.84
1992-01-01,Phoenix,AZ,66.01
1992-01-01,Los Angeles,CA,92.45
1992-01-01,San Diego,CA,80.48
1992-01-01,San Francisco,CA,69.67
1992-01-01,Denver,CO,51.25
1992-01-01,Washington,DC,88.25
1992-01-01,Miami,FL,79.1
1992-01-01,Tampa,FL,81.49
1992-01-01,Atlanta,GA,70.05
1992-01-01,Chicago,IL,72.71
1992-01-01,Boston,MA,63.18
1992-01-01,Detroit,MI,59.56
1992-01-01,Minneapolis,MN,65.65
1992-01-01,Charlotte,NC,73.58
1992-01-01,Las Vegas,NV,82.85
1992-01-01,New York,NY,74.59
1992-01-01,Cleveland,OH,71.16
1992-01-01,Portland,OR,61.4
1992-01-01,Dallas,TX,
1992-01-01,Seattle,WA,65.61
1992-01-01,10,Composite,77.74
1992-01-01,20,Composite,
1992-01-01,US,National,75.7
1992-02-01,Phoenix,AZ,65.88
1992-02-01,Los Angeles,CA,91.97
1992-02-01,San Diego,CA,79.87
1992-02-01,San Francisco,CA,69.48
1992-02-01,Denver,CO,51.94
1992-02-01,Washington,DC,87.75
1992-02-01,Miami,FL,78.51
1992-02-01,Tampa,FL,80.4
1992-02-01,Atlanta,GA,69.88
1992-02-01,Chicago,IL,73.19
1992-02-01,Boston,MA,62.94
1992-02-01,Detroit,MI,59.47
1992-02-01,Minneapolis,MN,66.19
1992-02-01,Charlotte,NC,73.56
1992-02-01,Las Vegas,NV,83.09
1992-02-01,New York,NY,74.38
1992-02-01,Cleveland,OH,71.22
1992-02-01,Portland,OR,61.54
1992-02-01,Dallas,TX,
1992-02-01,Seattle,WA,65.54
1992-02-01,10,Composite,77.51
1992-02-01,20,Composite,
1992-02-01,US,National,75.66
1992-03-01,Phoenix,AZ,65.93
1992-03-01,Los Angeles,CA,90.97
1992-03-01,San Diego,CA,79.98
1992-03-01,San Francisco,CA,69.17
1992-03-01,Denver,CO,52.83
1992-03-01,Washington,DC,87.97
1992-03-01,Miami,FL,78.6
1992-03-01,Tampa,FL,80.27
1992-03-01,Atlanta,GA,69.96
1992-03-01,Chicago,IL,73.51
1992-03-01,Boston,MA,62.97
1992-03-01,Detroit,MI,59.56
1992-03-01,Minneapolis,MN,66.6
1992-03-01,Charlotte,NC,73.29
1992-03-01,Las Vegas,NV,82.66
1992-03-01,New York,NY,74.27
1992-03-01,Cleveland,OH,71.74
1992-03-01,Portland,OR,61.57
1992-03-01,Dallas,TX,
1992-03-01,Seattle,WA,66.18
1992-03-01,10,Composite,77.31
1992-03-01,20,Composite,
1992-03-01,US,National,75.82
1992-04-01,Phoenix,AZ,65.83
1992-04-01,Los Angeles,CA,90.58
1992-04-01,San Diego,CA,80.18
1992-04-01,San Francisco,CA,69.26
1992-04-01,Denver,CO,53.48
1992-04-01,Washington,DC,88.43
1992-04-01,Miami,FL,78.98
1992-04-01,Tampa,FL,80.63
1992-04-01,Atlanta,GA,69.91
1992-04-01,Chicago,IL,72.97
1992-04-01,Boston,MA,63.69
1992-04-01,Detroit,MI,60.16
1992-04-01,Minneapolis,MN,67.0
1992-04-01,Charlotte,NC,73.25
1992-04-01,Las Vegas,NV,82.47
1992-04-01,New York,NY,74.4
1992-04-01,Cleveland,OH,72.16
1992-04-01,Portland,OR,61.8
1992-04-01,Dallas,TX,
1992-04-01,Seattle,WA,66.87
1992-04-01,10,Composite,77.36
1992-04-01,20,Composite,
1992-04-01,US,National,76.08
1992-05-01,Phoenix,AZ,66.02
1992-05-01,Los Angeles,CA,90.4
1992-05-01,San Diego,CA,80.4
1992-05-01,San Francisco,CA,69.86
1992-05-01,Denver,CO,53.79
1992-05-01,Washington,DC,88.97
1992-05-01,Miami,FL,79.42
1992-05-01,Tampa,FL,81.05
1992-05-01,Atlanta,GA,70.28
1992-05-01,Chicago,IL,73.36
1992-05-01,Boston,MA,64.09
1992-05-01,Detroit,MI,60.61
1992-05-01,Minneapolis,MN,67.08
1992-05-01,Charlotte,NC,73.45
1992-05-01,Las Vegas,NV,82.89
1992-05-01,New York,NY,74.69
1992-05-01,Cleveland,OH,72.7
1992-05-01,Portland,OR,62.24
1992-05-01,Dallas,TX,
1992-05-01,Seattle,WA,67.57
1992-05-01,10,Composite,77.62
1992-05-01,20,Composite,
1992-05-01,US,National,76.4
1992-06-01,Phoenix,AZ,66.08
1992-06-01,Los Angeles,CA,90.41
1992-06-01,San Diego,CA,80.27
1992-06-01,San Francisco,CA,70.02
1992-06-01,Denver,CO,54.18
1992-06-01,Washington,DC,89.24
1992-06-01,Miami,FL,79.78
1992-06-01,Tampa,FL,81.22
1992-06-01,Atlanta,GA,70.59
1992-06-01,Chicago,IL,74.45
1992-06-01,Boston,MA,64.38
1992-06-01,Detroit,MI,60.92
1992-06-01,Minneapolis,MN,67.3
1992-06-01,Charlotte,NC,73.6
1992-06-01,Las Vegas,NV,82.84
1992-06-01,New York,NY,75.14
1992-06-01,Cleveland,OH,73.16
1992-06-01,Portland,OR,62.73
1992-06-01,Dallas,TX,
1992-06-01,Seattle,WA,67.9
1992-06-01,10,Composite,77.94
1992-06-01,20,Composite,
1992-06-01,US,National,76.61
1992-07-01,Phoenix,AZ,66.26
1992-07-01,Los Angeles,CA,90.06
1992-07-01,San Diego,CA,80.1
1992-07-01,San Francisco,CA,70.0
1992-07-01,Denver,CO,54.4
1992-07-01,Washington,DC,89.08
1992-07-01,Miami,FL,78.05
1992-07-01,Tampa,FL,80.69
1992-07-01,Atlanta,GA,71.29
1992-07-01,Chicago,IL,75.48
1992-07-01,Boston,MA,64.46
1992-07-01,Detroit,MI,61.15
1992-07-01,Minneapolis,MN,67.5
